step,headed_mean_Theta,unheaded_mean_Theta,headed_rms,unheaded_rms,headed_bursts,unheaded_bursts
3973,3.1829055154758294,3.1069947135560922,1.0418136921246064,1.160065812127813,0,0
3974,3.104018826525998,3.1070053434881912,1.0262183161912244,1.1596947952813623,0,0
3975,3.168976778151628,3.1070160238867994,0.9972538929034044,1.1593239396232926,0,0
3976,3.1208966629267496,3.1070267548084414,0.9846250636648386,1.1589532476949937,0,0
3977,3.1519102417303024,3.107037536308838,0.973131279362585,1.158582722012889,0,0
3978,3.1386741395243405,3.107048368442928,0.9714045679655822,1.1582123650684175,0,0
3979,3.137337295266118,3.1070592512648894,0.9769647017812683,1.157842179328019,0,0
3980,3.151705609517402,3.1070701848281583,0.9905284140287277,1.15747216723312,0,0
3981,3.127501343504131,3.1070811691854536,1.0084592280365987,1.157102331200122,0,0
3982,3.159215490155242,3.107092204388794,1.0368119746631401,1.156732673620388,0,0
3983,3.122031285001146,3.107103290489522,1.061739874173549,1.1563631968602333,0,0
3984,3.1634101226501934,3.107114427538322,1.0995382204019544,1.1559939032609143,0,0
3985,3.118192536869666,3.1071256155852454,1.126834438044554,1.1556247951386223,0,0
3986,3.167657960264068,3.1071368546797298,1.1670089910699266,1.155255874784475,0,0
3987,3.1135494745703305,3.107148144870621,1.191546017564056,1.15488714446451,0,0
3988,3.1732834784031834,3.107159486206196,1.2268404263093091,1.1545186064196806,0,0
3989,3.1075352623851735,3.107170878734182,1.2440520217306674,1.1541502628658526,0,0
3990,3.180145434087517,3.107182322501783,1.2663985825248023,1.1537821159937995,0,0
3991,3.1007526340577596,3.107193817555698,1.2727474036661517,1.1534141679692045,0,0
3992,3.186448452423324,3.1072053639421444,1.2732406954036775,1.153046420932656,0,0
3993,3.0953801474354647,3.1072169617068837,1.2678323527520292,1.1526788769996519,0,0
3994,3.1898566455224713,3.10722861089524,1.243198511284455,1.1523115382606,0,0
3995,3.092792267502567,3.1072403115521268,1.2287118612286823,1.1519444067808213,0,0
3996,3.191118447726449,3.1072520637220644,1.1865143831512444,1.1515774846005555,0,0
3997,3.0920402412940944,3.107263867449212,1.1685016713426608,1.151210773734965,0,0
3998,3.190485959841793,3.1072757227773846,1.124991797107413,1.1508442761741435,0,0
3999,3.093266328379753,3.1072876297500778,1.1088337790154401,1.1504779938831222,0,0
4000,3.187468315801553,3.1072995884104953,1.072142482019933,1.1501119288018808,0,0
4001,3.0975474091906396,3.10731159880157,1.0573017392554211,1.1497460828453574,0,0
4002,3.178442723661758,3.107323660965988,1.023630821365304,1.1493804579034603,0,0
4003,3.1097801038823327,3.107335774946217,1.008129767945815,1.1490150558410805,0,0
4004,3.162500801436387,3.1073479407845284,0.9849614777079351,1.1486498784981074,0,0
4005,3.1279585730355897,3.1073601585230226,0.9757354354155827,1.1482849276894433,0,0
4006,3.1458813557983656,3.1073724282036586,0.9712474326300706,1.1479202052050208,0,0
4007,3.144302500903059,3.1073847498682725,0.974967978213931,1.1475557128098213,0,0
4008,3.1330246922347462,3.107397123558613,0.9858185917365453,1.1471914522438935,0,0
4009,3.155155751073643,3.107409549316357,1.0054518039816511,1.146827425222376,0,0
4010,3.125008723556331,3.107422027183149,1.0266139971719033,1.1464636334355183,0,0
4011,3.1609882201168547,3.1074345572006163,1.059280678112121,1.1461000785487052,0,0
4012,3.120564378009759,3.107447139410404,1.0856989170119025,1.1457367622024808,0,0
4013,3.164898915067758,3.107459773854201,1.1252710071167566,1.1453736860125765,0,0
4014,3.1165829709760504,3.107472460573766,1.1521026764299624,1.1450108515699375,0,0
4015,3.169613505691327,3.107485199610957,1.1912921899359348,1.1446482604407526,0,0
4016,3.111422276699148,3.107497991007764,1.2135397383660076,1.144285914166485,0,0
4017,3.1757920049706865,3.10751083480633,1.244959210371346,1.1439238142639043,0,0
4018,3.1049715716874857,3.1075237310489876,1.258385629408597,1.1435619622251199,0,0
4019,3.1827724613615067,3.1075366797782897,1.2733787501953444,1.1432003595176168,0,0
4020,3.0983961657271757,3.10754968103703,1.2751504627283772,1.142839007584292,0,0
4021,3.18809915406981,3.1075627348682864,1.2659252908159295,1.1424779078434917,0,0
4022,3.0941216121362345,3.1075758413154406,1.256617094676823,1.142117061689053,0,0
4023,3.1905317595336946,3.1075890004222195,1.2238057644181832,1.1417564704903431,0,0
4024,3.0922982039436917,3.1076022122327207,1.2071478579637243,1.141396135592303,0,0
4025,3.1911175320961624,3.107615476791447,1.1625295930027015,1.1410360583154924,0,0
4026,3.0922608008574053,3.1076287941433374,1.1448686511385107,1.1406762399561348,0,0
4027,3.1896991077670225,3.1076421643338032,1.1038977641368755,1.140316681786166,0,0
4028,3.0943488761234916,3.1076555874087592,1.088616957664158,1.1399573850532827,0,0
4029,3.1850578762254513,3.107669063414661,1.053538686081817,1.1395983509809935,0,0
4030,3.101041416208847,3.1076825923985343,1.0382579338043159,1.1392395807686724,0,0
4031,3.1728850103341606,3.107696174408014,1.0067345602845281,1.1388810755916117,0,0
4032,3.1164395182382507,3.107709809491379,0.9925651203420012,1.1385228366010791,0,0
4033,3.155955275362217,3.107723497697588,0.9764446530469016,1.138164864924375,0,0
4034,3.134705610682037,3.107737239076314,0.9715749099804925,1.1378071616648926,0,0
4035,3.1404384813760804,3.107751033677985,0.9734500362942232,1.137449727902178,0,0
4036,3.1490975590056114,3.1077648815538184,0.9831080398192041,1.137092564691994,0,0
4037,3.1294225556234756,3.10777878275586,0.9985505000683185,1.1367356730663851,0,0
4038,3.1578466331306765,3.107792737337023,1.0237528876709012,1.1363790540337442,0,0
4039,3.1230648194047568,3.1078067453511253,1.0474136567248042,1.1360227085788797,0,0
4040,3.1624954468218704,3.1078208068529327,1.0835313862073386,1.1356666376630877,0,0
4041,3.1191373680198056,3.1078349218981924,1.1107300420238826,1.1353108422242228,0,0
4042,3.166527772601487,3.107849090543682,1.1509996954738928,1.1349553231767735,0,0
4043,3.1147907202588727,3.1078633128472437,1.176646165031938,1.1346000814119366,0,0
4044,3.171790801582681,3.1078775888678294,1.2137997821059792,1.1342451177976955,0,0
4045,3.1090976453621555,3.1078919186655427,1.2331436985949111,1.1338904331789017,0,0
4046,3.178438641054406,3.1079063023016804,1.25944047101311,1.1335360283773535,0,0
4047,3.1023654587662794,3.1079207398387765,1.2686342571049267,1.1331819041918825,0,0
4048,3.1851503844607088,3.1079352313406474,1.275047126896583,1.1328280613984372,0,0
4049,3.0964075927358317,3.1079497768724345,1.2723358359842425,1.1324745007501718,0,0
4050,3.189290309989493,3.10796437650065,1.25347884909776,1.1321212229775357,0,0
4051,3.093223493463124,3.1079790302932238,1.2408006935941325,1.1317682287883641,0,0
4052,3.1909719737485798,3.1079937383195486,1.2015142923623598,1.131415518867974,0,0
4053,3.0920519937572277,3.108008500650525,1.1837031295951792,1.1310630938792563,0,0
4054,3.1908240920604745,3.108023317358613,1.1391542400128638,1.1307109544627774,0,0
4055,3.092777512707705,3.108038188517877,1.1223580182819095,1.1303591012368759,0,0
4056,3.1885203520146668,3.1080531142040346,1.0841647741748834,1.1300075347977663,0,0
4057,3.096012281547916,3.108068094494508,1.069338970608013,1.1296562557196421,0,0
4058,3.1814207875243636,3.1080831294684708,1.0350893150562446,1.129305264554782,0,0
4059,3.10599022554263,3.1080982192069015,1.0194121066806627,1.1289545618336578,0,0
4060,3.1666376603318453,3.1081133637926315,0.9923503505496947,1.128604148065045,0,0
4061,3.1234920006771,3.1081285633103994,0.9808378625880592,1.1282540237361347,0,0
4062,3.1496468607384482,3.1081438178469014,0.9719677422030456,1.127904189312648,0,0
4063,3.140826982661107,3.1081591274908447,0.9721679061263115,1.127554645238953,0,0
4064,3.1356773237955013,3.1081744923330015,0.9797373504513088,1.1272053919381826,0,0
4065,3.1530602435068267,3.108189912466262,0.9955529369925115,1.126856429812356,0,0
4066,3.1265166557287336,3.108205387985691,1.0147612487695505,1.1265077592425012,0,0
4067,3.1599096249571055,3.1082209189885788,1.0447862091174736,1.12615938058878,0,0
4068,3.121479407731934,3.1082365055745034,1.0703348860433002,1.1258112941906155,0,0
4069,3.1639434838855807,3.108252147845382,1.1089083553121704,1.1254635003668205,0,0
4070,3.1176228563436283,3.1082678459055266,1.136120901785971,1.1251159994157303,0,0
4071,3.1683479638718257,3.10828359986171,1.1760542540048193,1.1247687916153342,0,0
4072,3.1127953776729664,3.1082994098232155,1.1998287835105717,1.1244218772234131,0,0
4073,3.1741808315897053,3.108315275901896,1.2338429172451337,1.1240752564776761,0,0
4074,3.1066089375919517,3.108331198212241,1.2497279267314407,1.123728929595901,0,0
4075,3.1811226556675316,3.1083471768714275,1.2695413652942464,1.1233828967760755,0,0
4076,3.0998572705312752,3.108363211999386,1.2742195030967491,1.1230371581965415,0,0
4077,3.18710945543034,3.108379303718859,1.2711891164564977,1.1226917140161417,0,0
4078,3.094871018271794,3.1083954521554635,1.2642988493379546,1.1223465643743673,0,0
4079,3.1901315349785953,3.108411657437753,1.2365190472075314,1.1220017093915087,0,0
4080,3.092585055137843,3.1084279196972795,1.2211310260930648,1.121657149168807,0,0
4081,3.1911517787137598,3.1084442390686586,1.1777365795969004,1.1213128837886093,0,0
4082,3.092086779889481,3.1084606156896286,1.1597697572469972,1.1209689133145246,0,0
4083,3.1902358935990236,3.1084770497011203,1.1170995630949208,1.1206252377915826,0,0
4084,3.0936125051880192,3.108493541247318,1.1012942179176135,1.1202818572463933,0,0
4085,3.1867096036117513,3.108510090475724,1.0653080475974857,1.1199387716873097,0,0
4086,3.0986595842088165,3.108526697537229,1.0503515900805753,1.1195959811045924,0,0
4087,3.1765165719775843,3.1085433625861736,1.0172333616710478,1.1192534854705762,0,0
4088,3.1121392541272925,3.1085600857804128,1.0020615982347045,1.1189112847398366,0,0
4089,3.1600970037958063,3.1085768672813896,0.9813872625941582,1.1185693788493618,0,0
4090,3.1304823853742434,3.1085937072541987,0.973658816935421,1.1182277677187231,0,0
4091,3.143815302975827,3.1086106058676513,0.9715792708925959,1.1178864512502487,0,0
4092,3.14615428806054,3.1086275632943496,0.9774244163678661,1.1175454293292006,0,0
4093,3.1316247710107725,3.1086445797107483,0.9900430909118886,1.1172047018239504,0,0
4094,3.156223356585228,3.10866165529723,1.0117905358546562,1.116864268586158,0,0
4095,3.1242428436590526,3.1086787902381707,1.0339426506702787,1.1165241294509545,0,0
4096,3.1615583299134085,3.1086959847220066,1.0679781874714693,1.1161842842371221,0,0
4097,3.120045828787488,3.1087132389413115,1.094769195665737,1.115844732747279,0,0
4098,3.1654750169198778,3.1087305530928586,1.1347191466097273,1.1155054747680657,0,0
4099,3.11594998268175,3.1087479273776975,1.1611988059223108,1.115166510070331,0,0
4100,3.170384211955773,3.108765362001219,1.1997680638859363,1.1148278384093215,0,0
4101,3.110593546444617,3.1087828571732303,1.2210213698765107,1.1144894595248716,0,0
4102,3.1767482503175892,3.1088004131080242,1.250718451771661,1.1141513731415948,0,0
4103,3.1040169093816057,3.1088180300244503,1.2626419587575572,1.1138135789690764,0,0
4104,3.183681610360073,3.108835708145984,1.274623665098735,1.113476076702069,0,0
4105,3.0976193013310667,3.108853447700804,1.2747327236514847,1.1131388660206871,0,0
4106,3.1885835292417766,3.108871248921855,1.2619395100251314,1.1128019465906034,0,0
4107,3.0937573951482036,3.108889112046929,1.2513321489502809,1.112465318063249,0,0
4108,3.1907206001378268,3.1089070373187293,1.2159171937461755,1.1121289800760101,0,0
4109,3.0921773096852725,3.108925024984945,1.1987138597886635,1.1117929322524303,0,0
4110,3.1910441621500296,3.1089430752983236,1.1538588926260853,1.1114571742024106,0,0
4111,3.092415145878935,3.1089611885167407,1.1364748463354155,1.1111217055224125,0,0
4112,3.1893218987497196,3.108979364903272,1.09654157793427,1.1107865257956608,0,0
4113,3.094872306068119,3.1089976047262677,1.0814888042879123,1.1104516345923485,0,0
4114,3.1838812143086024,3.1090159082594178,1.0467699442291327,1.1101170314698403,0,0
4115,3.1026875956824385,3.10903427578183,1.031291120170831,1.1097827159728804,0,0
4116,3.170657633306257,3.1090527075780954,1.0011239475569136,1.1094486876337963,0,0
4117,3.118999119311726,3.109071203938363,0.9877797512889532,1.1091149459727088,0,0
4118,3.153605869941856,3.1090897651584073,0.9743331249495336,1.1087814904977373,0,0
4119,3.1370295026189496,3.109108391539703,0.9712444376879267,1.1084483207052085,0,0
4120,3.1386153597288478,3.1091270833894904,0.975276769299254,1.1081154360798657,0,0
4121,3.1506423836370523,3.1091458410208452,0.9871828969859829,1.1077828360950777,0,0
4122,3.1282806467739097,3.109164664752754,1.0041029990747805,1.1074505202130467,0,0
4123,3.1586641164441454,3.109183554910175,1.0311610932568447,1.107118487885019,0,0
4124,3.1224545778423143,3.1092025118241136,1.0555817488356125,1.1067867385514956,0,0
4125,3.1630229615393035,3.1092215358316833,1.092720056353711,1.1064552716424392,0,0
4126,3.118598307877798,3.1092406272761814,1.1200128436103027,1.106124086577487,0,0
4127,3.1671696891838965,3.1092597865071494,1.1602777191949518,1.1057931827661591,0,0
4128,3.114084959083403,3.1092790138804425,1.1853175108950413,1.1054625596080683,0,0
4129,3.1726416571557032,3.109298309758295,1.2214538143422422,1.1051322164931296,0,0
4130,3.1082038110634076,3.1093176745093842,1.2395942039875643,1.1048021528017702,0,0
4131,3.179423352672186,3.1093371085088966,1.2636808277263696,1.1044723679051387,0,0
4132,3.1014276769496703,3.109356612138592,1.2712440852941982,1.104142861165312,0,0
4133,3.185921939721617,3.1093761857868647,1.2742775590806759,1.1038136319355056,0,0
4134,3.095792201240128,3.109395829848806,1.2699924891585708,1.1034846795602806,0,0
4135,3.189631994114715,3.1094155447262666,1.2477591405447097,1.1031560033757504,0,0
4136,3.0929633452004985,3.109435330827918,1.2340025326417206,1.1028276027097879,0,0
4137,3.191069890381256,3.1094551885693087,1.192910869504,1.1024994768822303,0,0
4138,3.0920310128244233,3.109475118372927,1.1749370578352534,1.1021716252050855,0,0
4139,3.1906435879566977,3.1094951206682535,1.1309127983567038,1.1018440469827349,0,0
4140,3.093043196083767,3.109515195891825,1.1144849489192934,1.1015167415121374,0,0
4141,3.187949960945746,3.109535344487284,1.077197057465777,1.1011897080830306,0,0
4142,3.0968415719390343,3.1095555669054344,1.0623928398982172,1.1008629459781334,0,0
4143,3.179762609561875,3.1095758636042965,1.0284362757553005,1.1005364544733443,0,0
4144,3.1081243928798883,3.109596235049158,1.0128037500885976,1.100210232837942,0,0
4145,3.164259814700326,3.1096166817126254,0.987908816858885,1.099884280334781,0,0
4146,3.126078393799103,3.1096372040746743,0.9776641746306968,1.0995585962204892,0,0
4147,3.1474481135824526,3.109657802622694,0.9713516109147048,1.0992331797456625,0,0
4148,3.142872318749888,3.109678477851542,0.9735557074035801,1.098908030155057,0,0
4149,3.134112360259778,3.109699230263582,0.9830498748097888,1.098583146687782,0,0
4150,3.1543075230623496,3.109720060368731,1.0010866275813224,1.0982585285774904,0,0
4151,3.125617439641181,3.1097409686845054,1.0214606171053089,1.0979341750525664,0,0
4152,3.1605481876578416,3.1097619557360563,1.0530498685249303,1.0976100853363127,0,0
4153,3.1209473965389223,3.1097830220562144,1.0791335088372263,1.0972862586471361,0,0
4154,3.1644886599388546,3.109804168185524,1.118336479842104,1.096962694198731,0,0
4155,3.117031628149146,3.1098253946722836,1.1453652970570487,1.0966393912002597,0,0
4156,3.1690670554732243,3.1098467020725784,1.184920435329094,1.0963163488565335,0,0
4157,3.112013422233719,3.1098680909503145,1.2078453003105851,1.0959935663681901,0,0
4158,3.1751022349028073,3.1098895618772495,1.2404221414744647,1.0956710429318681,0,0
4159,3.10566833469581,3.109911115433024,1.254912796687068,1.095348777740383,0,0
4160,3.1820835367811555,3.109932752205186,1.2720103471324375,1.0950267699828962,0,0
4161,3.098998363218134,3.109954472789223,1.275010748366282,1.0947050188450866,0,0
4162,3.1877042252517445,3.1099762777885815,1.2684127460451202,1.094383523509317,0,0
4163,3.0944192946538998,3.1099981678146906,1.260103102065935,1.094062283154799,0,0
4164,3.190373713140001,3.110020143486984,1.2293481611539343,1.0937412969577571,0,0
4165,3.092408057564937,3.110042205432915,1.2131793122824521,1.0934205640915882,0,0
4166,3.191146388684338,3.1100643542879802,1.1689490335979826,1.0931000837270213,0,0
4167,3.0921726888567824,3.110086590695724,1.1511278140288057,1.0927798550322718,0,0
4168,3.1899431646762513,3.11010891530776,1.1094121767786924,1.092459877173198,0,0
4169,3.0940136893414127,3.110131328783776,1.0939265860950917,1.0921401493134502,0,0
4170,3.185813731443267,3.1101538317915463,1.0585121817570025,1.0918206706146218,0,0
4171,3.099960657532515,3.1101764250069333,1.0433804533648912,1.0915014402363945,0,0
4172,3.1744619537946783,3.1101991091138945,1.0110704804344097,1.0911824573366844,0,0
4173,3.114593262499273,3.1102218848044827,0.9964096482452423,1.0908637210717829,0,0
4174,3.157700394110192,3.1102447527788484,0.9783393823721913,1.0905452305964969,0,0
4175,3.132945682530034,3.1102677137452326,0.9722222264994825,1.0902269850642867,0,0
4176,3.1418347164060414,3.1102907684199663,0.9724577102487542,1.0899089836274007,0,0
4177,3.147893218278476,3.1103139175274577,0.9804853173247635,1.0895912254370081,0,0
4178,3.1303198556864573,3.1103371618001883,0.9947720136296643,1.0892737096433287,0,0
4179,3.1571933149679716,3.1103605019786964,1.0185476730412983,1.0889564353957617,0,0
4180,3.1235425596834823,3.1103839388115646,1.0416003995219991,1.088639401843012,0,0
4181,3.162104298900521,3.1104074730554045,1.0768838244146133,1.0883226081332116,0,0
4182,3.119524791653388,3.110431105474831,1.103947586748051,1.0880060534140437,0,0
4183,3.1660733257681923,3.1104548368424503,1.1441331995094455,1.0876897368328584,0,0
4184,3.115291123740823,3.110478667938826,1.1701664055102103,1.0873736575367927,0,0
4185,3.1711847425058903,3.110502599552458,1.207972438717036,1.0870578146728829,0,0
4186,3.109739456348867,3.110526632479752,1.228152402243459,1.0867422073881776,0,0
4187,3.1777194177973502,3.1105507675249875,1.255953869001056,1.0864268348298485,0,0
4188,3.103062061907119,3.1105750055002823,1.2663200328234707,1.0861116961452988,0,0
4189,3.1845475672534627,3.1105993472255573,1.2751390344496203,1.085796790482269,0,0
4190,3.0968984349229287,3.1106237935284966,1.2736091492130468,1.085482116988942,0,0
4191,3.1890102992360645,3.110648345244504,1.2572919005228742,1.0851676748140449,0,0
4192,3.0934356807202827,3.1106730032166605,1.245460648623961,1.0848534631069509,0,0
4193,3.1908778009577916,3.110697768295674,1.2077045145044096,1.084539481017777,0,0
4194,3.0920915424563318,3.1107226413398315,1.190098701896738,1.084225727697483,0,0
4195,3.1909315823369546,3.1107476232149467,1.1453180740774043,1.083912202297965,0,0
4196,3.092609295725931,3.1107727147943045,1.1282611148072126,1.0835989039721512,0,0
4197,3.1888853083542634,3.1107979169586,1.0893505431368968,1.0832858318740948,0,0
4198,3.0954887132924047,3.110823230595883,1.0744568787968747,1.0829729851590637,0,0
4199,3.182527515669031,3.110848656601489,1.0400184844519846,1.0826603629836318,0,0
4200,3.1045267015446094,3.1108741958779795,1.0243911542202877,1.0823479645057676,0,0
4201,3.168358681836137,3.1108998493350675,0.995904920667011,1.082035788884922,0,0
4202,3.1215874913362054,3.110925617889549,0.9835578349766952,1.0817238352821132,0,0
4203,3.151301762128591,3.110951502465228,0.9727679359133469,1.0814121028600154,0,0
4204,3.1392576634286993,3.1109775039928422,0.9715465668894298,1.0811005907830413,0,0
4205,3.13688598236658,3.1110036234099803,0.9776499773834291,1.0807892982174263,0,0
4206,3.1520769467972767,3.1110298616609993,0.9918149850858121,1.0804782243313134,0,0
4207,3.127230505922746,3.1110562196969433,1.010097203641488,1.0801673682948343,0,0
4208,3.159406432506618,3.1110826984754545,1.03890570776573,1.079856729280193,0,0
4209,3.121881829030931,3.1111092989606774,1.0640070061993316,1.0795463064617477,0,0
4210,3.1635513117024714,3.111136022123176,1.102025904023987,1.0792360990160923,0,0
4211,3.118042799504542,3.1111628689398287,1.1293097364480684,1.0789261061221382,0,0
4212,3.167838913319624,3.111189840393738,1.169433378001965,1.0786163269611968,0,0
4213,3.11335139242512,3.11121693747412,1.1937759947750348,1.0783067607170604,0,0
4214,3.173519963818567,3.111244161176208,1.2287445538794608,1.0779974065760856,0,0
4215,3.107290182512093,3.1112715125011463,1.2456096447776617,1.0776882637272744,0,0
4216,3.180406735677274,3.111298992455875,1.2672997670150925,1.0773793313623587,0,0
4217,3.100511126160034,3.111326602053023,1.2732050392348544,1.077070608675883,0,0
4218,3.186630927608542,3.111354342310792,1.2727659769295092,1.0767620948652885,0,0
4219,3.0952387379902686,3.111382214252842,1.2669572335484653,1.076453789131,0,0
4220,3.189933228301578,3.1114102189081656,1.241470554123874,1.0761456906765097,0,0
4221,3.092734173143441,3.111438357310972,1.2267328648944422,1.0758377987084669,0,0
4222,3.191131063141887,3.1114666305005607,1.1841813712546017,1.0755301124367647,0,0
4223,3.092048796797281,3.11149503952119,1.1661702191147707,1.0752226310746313,0,0
4224,3.19042338955215,3.1115235854219505,1.1228699286150454,1.074915353838721,0,0
4225,3.0933535870624205,3.111552269256633,1.1068081068934326,1.0746082799492063,0,0
4226,3.187278484275747,3.111581092083594,1.07031724339521,1.0743014086298746,0,0
4227,3.097826008708671,3.111610054965611,1.0554527147129085,1.0739947391082232,0,0
4228,3.1779434998267178,3.11163915896975,1.0219079200862404,1.0736882706155588,0,0
4229,3.110397636199005,3.1116684051672245,1.0064771940701558,1.0733820023870981,0,0
4230,3.161860849185217,3.111697794633239,0.9839591033943725,1.0730759336620708,0,0
4231,3.128635630930876,3.111727328446855,0.9751200135382447,1.072770063683825,0,0
4232,3.145323125083318,3.11175700769083,0.971282408762027,1.0724643916999352,0,0
4233,3.144806653151353,3.111786833451474,0.9755624893742736,1.0721589169623134,0,0
4234,3.1326425941782965,3.1118168068184873,0.9868932697336035,1.0718536387273212,0,0
4235,3.1554498948790575,3.1118469288848085,1.0070970621599256,1.0715485562558862,0,0
4236,3.124797846744323,3.1118772007464535,1.0285320795529829,1.0712436688136224,0,0
4237,3.161143010810447,3.111907623502352,1.061574710269132,1.0709389756709506,0,0
4238,3.1204261436761107,3.1119381982541867,1.0881017665625203,1.0706344761032254,0,0
4239,3.165050316017099,3.111968926106225,1.1277885239639551,1.0703301693908616,0,0
4240,3.116416870292067,3.111999808165153,1.1545357767597122,1.0700260548194693,0,0
4241,3.169815821831113,3.1120308455398984,1.1935739368333227,1.0697221316799868,0,0
4242,3.1112041424716743,3.112062039341467,1.21556462518544,1.069418399268821,0,0
4243,3.1760449570515834,3.11209339068276,1.2465419685565902,1.0691148568879911,0,0
4244,3.104717723546836,3.112124900678404,1.2595738803688525,1.068811503845273,0,0
4245,3.183018254029834,3.1121565704445637,1.2737807482429908,1.0685083394543524,0,0
4246,3.0981841222296524,3.112188401098768,1.2751079821114502,1.068205363034978,0,0
4247,3.1882340771417774,3.1122203937597255,1.264930142341827,1.0679025739131196,0,0
4248,3.094020135958065,3.1122525495471347,1.255268876428061,1.0675999714211328,0,0
4249,3.190585061141825,3.112284869581506,1.221740602284895,1.067297554897924,0,0
4250,3.092262691848402,3.1123173549839644,1.2049235970189158,1.0669953236891232,0,0
4251,3.191101829478752,3.1123500068760634,1.1602101725174014,1.0666932771472581,0,0
4252,3.0922980376635336,3.112382826379592,1.142616989306143,1.066391414631935,0,0
4253,3.189603917184808,3.1124158146163814,1.1019214005023645,1.066089735510024,0,0
4254,3.0944802430307106,3.1124489727081066,1.0867074677031123,1.0657882391558462,0,0
4255,3.1847614352154103,3.1124823017760934,1.0517350943433654,1.0654869249513683,0,0
4256,3.1014603943507377,3.1125158029411146,1.0363995164589317,1.065185792286401,0,0
4257,3.1722999808997314,3.112549477323194,1.0052049668851764,1.0648848405588007,0,0
4258,3.1171170409707454,3.112583326041399,0.991237983363253,1.0645840691746773,0,0
4259,3.155325908633729,3.1126173502136445,0.9758291241781197,1.0642834775486074,0,0
4260,3.135333274240415,3.1126515509564787,0.9714248504590773,1.063983065103849,0,0
4261,3.139943906401017,3.1126859293848876,0.9738830539884904,1.063682831272565,0,0
4262,3.1495197984989907,3.1127204866120763,0.9841374457073028,1.0633827754960472,0,0
4263,3.1291093752371117,3.11275522374927,0.9999845612151413,1.0630828972249493,0,0
4264,3.158072252644851,3.1127901419054993,1.0256912822889201,1.0627831959195209,0,0
4265,3.12289804844894,3.1128252421873843,1.0495621084379783,1.062483671049848,0,0
4266,3.162636277157773,3.1128605256989346,1.0859649760152865,1.062184322096099,0,0
4267,3.1189952051127356,3.112895993541325,1.1131988160196378,1.0618851485487726,0,0
4268,3.1666961249326184,3.112931646812687,1.1534805848648806,1.061586149908953,0,0
4269,3.1146054690104172,3.1129674866078916,1.1789744191995981,1.061287325688567,0,0
4270,3.172014623516958,3.1130035140183345,1.2158716502865852,1.06098867541065,0,0
4271,3.108861693297991,3.1130397301317174,1.234902202238961,1.0606901986096098,0,0
4272,3.178700582760758,3.113076136031834,1.2606284984144127,1.060391894831502,0,0
4273,3.1021141418525193,3.1131127327983514,1.2693913992888164,1.0600937636343033,0,0
4274,3.1853616962104163,3.1131495215065867,1.2749148491894076,1.0597958045881943,0,0
4275,3.09623763707253,3.113186503227295,1.2717800499838146,1.0594980172758428,0,0
4276,3.1893855919743537,3.113223679026445,1.252013430606982,1.059200401292692,0,0
4277,3.093151058265421,3.1132610499650006,1.2390392258692196,1.0589029562472547,0,0
4278,3.191001543014858,3.113298617098703,1.199239558624627,1.0586056817614082,0,0
4279,3.09204266118801,3.1133363814778483,1.1813721701084998,1.058308577470695,0,0
4280,3.1907798639512053,3.1133743441470627,1.136940892176275,1.0580116430246267,0,0
4281,3.09284408823681,3.1134125061450937,1.1202419312135918,1.0577148780869907,0,0
4282,3.1883772404563744,3.113450868504577,1.082298942914134,1.057418282336161,0,0
4283,3.096219299754532,3.1134894322518236,1.0674869803280513,1.0571218554654127,0,0
4284,3.1809957568997262,3.1135281984065997,1.0333086616098615,1.0568255971832368,0,0
4285,3.1065435822831553,3.1135671679819024,1.0176295062495,1.0565295072136627,0,0
4286,3.16600747778163,3.1136063419837434,0.9911210633250638,1.0562335852965778,0,0
4287,3.124182489945492,3.1136457214109305,0.9799319571045189,1.0559378311880547,0,0
4288,3.1490546122313443,3.113685307254846,0.9717502049858,1.055642244660677,0,0
4289,3.1413823434627326,3.113725100499231,0.9724766797284651,1.05534682550387,0,0
4290,3.1352512783614563,3.1137651021199684,0.9805670299905493,1.055051573524232,0,0
4291,3.1534027978392545,3.1138053130848653,0.9969781177571716,1.0547564885458671,0,0
4292,3.126269053634319,3.113845734353438,1.016507530980094,1.0544615704107205,0,0
4293,3.160084615755885,3.1138863668766965,1.046959694515685,1.0541668189789162,0,0
4294,3.1213361844725895,3.113927211596931,1.0726594463684407,1.053872234129093,0,0
4295,3.1640872979762773,3.113968269447502,1.1114148206957004,1.0535778157587434,0,0
4296,3.1174676087455517,3.1140095413526243,1.1385881233809478,1.0532835637845548,0,0
4297,3.168536586979633,3.114051028227161,1.1784341996488792,1.052989478142747,0,0
4298,3.112589849420896,3.1140927309764144,1.201990878092498,1.052695558789414,0,0
4299,3.174423954725807,3.114134650495915,1.235637792482555,1.0524018057008642,0,0
4300,3.10635968917887,3.114176787671223,1.251157987894798,1.05210821887396,0,0
4301,3.1813805315873807,3.1142191433777184,1.2702657863496274,1.0518147983264587,0,0
4302,3.0996246280818576,3.114261718480401,1.2744973446283436,1.0515215440973507,0,0
4303,3.187274303167166,3.114304513833691,1.2705199131136324,1.0512284562471974,0,0
4304,3.094745292460356,3.1143475302812305,1.2632453151825174,1.0509355348584697,0,0
4305,3.1901991095514166,3.1143907686556873,1.2346553256221178,1.0506427800358822,0,0
4306,3.0925349271882183,3.114434229778561,1.2190470415960042,1.0503501919067282,0,0
